19.3073	-0.232641	-1.02326	1.49712	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
19.574	3.95734	-0.299748	12.4357	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
19.6011	4.60868	-0.194275	12.528	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
19.8261	7.53539	0.301111	18.6709	20.371	11.0109	20.1663	10.864	0.722256	4.7934
19.7561	8.39669	-0.362507	18.2652	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
19.9094	10.1361	0.0561632	20.4603	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
19.7345	11.0179	-1.06585	19.7185	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
19.9858	11.9788	-0.22343	19.6448	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
19.796	12.8262	-1.24365	18.9425	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
19.9513	13.2494	-0.625129	17.5578	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
19.7323	13.9873	-1.63272	16.8311	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
19.9846	14.0326	-0.703729	14.7344	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
19.8032	14.6598	-1.46791	14.164	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
19.9228	14.4649	-0.940685	11.7925	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
19.7699	14.9742	-1.47783	11.3822	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
19.9563	14.8635	-0.783531	9.59702	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
19.832	15.2774	-1.2164	9.25958	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
19.9182	15.1641	-0.826903	7.74696	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
19.8163	15.5038	-1.12825	7.50857	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.7717	15.4257	-1.09482	6.31859	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.6808	15.7124	-1.27076	6.17621	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.7843	15.6856	-0.832161	5.29454	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.6935	15.9103	-1.08989	5.08476	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7525	15.9135	-0.791185	4.4252	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6866	16.1129	-0.921516	4.31766	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.5738	16.1985	-1.09552	3.97607	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.504	16.3846	-1.16407	3.9183	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3618	16.4546	-1.38345	3.5882	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2796	16.6227	-1.45006	3.53052	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.1235	16.816	-1.66921	3.5751	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
19.018	16.9751	-1.79312	3.46466	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.7995	17.2454	-2.13181	3.72031	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.6933	17.4318	-2.12618	3.72539	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3889	17.5927	-2.64583	3.66012	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.2555	17.7746	-2.64791	3.65798	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1582	17.9936	-2.55616	3.75235	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
18.01	18.1605	-2.65923	3.64799	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8875	18.2918	-2.63145	3.51384	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.7493	18.4604	-2.67691	3.46602	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.5207	18.6631	-2.92584	3.54368	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3565	18.8206	-3.01668	3.44463	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.1939	18.9493	-3.04728	3.33054	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0328	19.1062	-3.1006	3.27091	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7537	19.1814	-3.42577	3.04008	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5742	19.324	-3.47677	2.98103	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3317	19.5324	-3.65726	3.1372	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.1258	19.6609	-3.76441	3.00573	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.932	19.8354	-3.77931	3.06929	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7325	19.9754	-3.83004	3.00428	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4967	20.1496	-3.94667	3.06755	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2871	20.287	-4.01677	2.97522	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.1335	20.4366	-3.89258	2.97706	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.9152	20.5526	-4.00813	2.81747	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6952	20.659	-4.05928	2.72729	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.4707	20.7645	-4.17065	2.56772	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1769	20.7708	-4.39372	2.24836	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.9411	20.8592	-4.47747	2.12295	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.616	20.8681	-4.74265	1.86906	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3606	20.9327	-4.83669	1.7209	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1146	20.9416	-4.84705	1.51889	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8645	21.0047	-4.89398	1.44188	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7237	21.0688	-4.62116	1.42024	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4776	21.1148	-4.70041	1.28703	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2279	21.1511	-4.73881	1.21383	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.976	21.185	-4.8206	1.06841	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7142	21.0868	-4.87374	0.671959	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4573	21.0958	-4.93848	0.552184	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2732	21.1007	-4.77338	0.492333	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.0165	21.0908	-4.85753	0.331143	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8221	21.0337	-4.72948	0.138412	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5788	21.0278	-4.7615	0.0767472	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2778	21.104	-4.92733	0.266466	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
10.0189	21.091	-4.99615	0.121399	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.86281	21.0487	-4.74974	-0.00578317	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.61905	21.0348	-4.78239	-0.076854	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.4459	20.9678	-4.60852	-0.242195	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.20432	20.9299	-4.67171	-0.3872	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.86139	20.876	-4.95841	-0.475945	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.60176	20.8221	-5.01834	-0.625928	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.29966	20.6679	-5.15127	-0.944872	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.03482	20.6015	-5.19036	-1.04656	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.82118	20.5089	-5.06941	-1.15177	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.56	20.4293	-5.11952	-1.2905	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.25313	20.3762	-5.25329	-1.25999	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
6.98285	20.2905	-5.29207	-1.37432	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.7583	20.207	-5.18669	-1.4132	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.49343	20.118	-5.21991	-1.51949	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.29688	20.0299	-5.05054	-1.55179	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.03882	19.932	-5.08965	-1.68656	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.81597	19.8405	-5.0065	-1.70557	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.54989	19.6991	-5.08619	-1.98932	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.45789	19.5876	-4.65992	-2.02326	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.21427	19.4417	-4.7161	-2.24654	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.05631	19.3707	-4.51259	-2.14273	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.82896	19.2499	-4.53212	-2.23888	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.72215	19.076	-4.21632	-2.39903	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.4999	18.911	-4.27649	-2.64431	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.36043	18.7982	-4.08181	-2.59697	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.1539	18.651	-4.09767	-2.68552	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.07796	18.5005	-3.75881	-2.72943	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.87502	18.2974	-3.84647	-3.13307	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.5908	18.1526	-4.08799	-3.10107	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.39116	18.0055	-4.07299	-3.06762	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.16305	17.8156	-4.13602	-3.15665	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.94785	17.6124	-4.18445	-3.43498	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.819	17.5697	-3.97831	-3.12676	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.61303	17.3254	-4.03265	-3.60209	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.4706	17.1233	-3.87632	-3.65606	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.28223	16.9677	-3.84991	-3.49346	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.15641	16.8039	-3.67539	-3.47137	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.96475	16.5966	-3.69684	-3.56598	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.82903	16.3218	-3.5625	-3.77893	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.65361	16.1502	-3.55222	-3.70038	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.46274	15.9993	-3.58927	-3.62994	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.29422	15.7406	-3.57695	-4.07499	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.14442	15.509	-3.49821	-4.12642	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.96157	15.321	-3.51996	-4.07601	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.761538	15.0943	-3.5816	-4.11048	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.628912	14.9257	-3.45758	-3.98901	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.541895	14.726	-3.21505	-3.96352	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.421958	14.494	-3.08564	-4.12657	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.26422	14.2774	-3.09441	-4.1362	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.108528	14.0597	-3.08315	-4.24591	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
-0.0409527	13.8422	-2.98954	-4.24486	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
-0.181463	13.6261	-2.8867	-4.33253	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.323983	13.4062	-2.86771	-4.33179	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.463743	13.1852	-2.83144	-4.40353	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.561999	12.9715	-2.55612	-4.36331	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.691879	12.7437	-2.56071	-4.42014	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.770237	12.5211	-2.32358	-4.4181	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.887872	12.296	-2.32574	-4.49385	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.900064	12.0804	-1.93434	-4.4619	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-1.01329	11.8428	-1.98494	-4.5593	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.13803	11.5916	-2.06088	-4.62843	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.22727	11.3676	-2.02721	-4.51822	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.35481	11.1269	-2.1009	-4.56117	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.44504	10.868	-2.03597	-4.80389	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.53419	10.5958	-1.99778	-4.89268	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.6291	10.3264	-1.97221	-5.02761	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.68044	10.1095	-1.84824	-4.93356	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.76881	9.87938	-1.84769	-4.83548	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.80887	9.65802	-1.71051	-4.78039	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.90406	9.39612	-1.71839	-4.92572	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.98056	9.05935	-1.69636	-5.15033	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.07093	8.84398	-1.73944	-4.92463	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.16706	8.58239	-1.76416	-4.96293	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.27079	8.3311	-1.80707	-4.96684	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.30241	8.10665	-1.65204	-4.90384	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.38275	7.88724	-1.64699	-4.83116	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.51881	7.62916	-1.78849	-4.87594	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.63641	7.41251	-1.89779	-4.71249	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.76166	7.14045	-1.97975	-4.80442	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.8467	6.88599	-1.90503	-4.92848	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.85695	6.7183	-1.67774	-4.72627	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.93656	6.49629	-1.69531	-4.62595	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.97531	6.25749	-1.57658	-4.64036	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.06336	6.01499	-1.57697	-4.71512	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.16466	5.69534	-1.6425	-4.92541	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.26363	5.46585	-1.7418	-4.79251	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.3861	5.1822	-1.83706	-4.90581	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.46386	4.92311	-1.76445	-4.99063	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.61269	4.61573	-1.92528	-5.14227	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.71857	4.37008	-2.00399	-5.0513	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.89151	4.08551	-2.19181	-5.14059	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.97318	3.81822	-2.03249	-5.24606	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.99446	3.63432	-1.82246	-5.03668	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.10442	3.41849	-1.9213	-4.90122	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.18063	3.19241	-1.86998	-4.85007	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.28998	2.95294	-1.95619	-4.81298	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.37224	2.65476	-1.92607	-4.95793	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.45347	2.40515	-1.85593	-4.97752	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.571	2.12939	-1.91727	-5.0512	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
